uid	original_id	id	original_title	title	rating
guest_d2e9c83ec083e763c97034c9770c5506	18572	4365	66-Year-Old 'Washington Post' Reporter Hopes He Liveblogged State Of The Union Right	WASHINGTON POST REPORTER HOPES HE LIVEBLOGGED 66-YEAR-OLD STATE OF THE UNION RIGHT	1
guest_b03e5e2412dfe6cb1f9b533881848f03	18572	4340	66-Year-Old 'Washington Post' Reporter Hopes He Liveblogged State Of The Union Right	66-YEAR-OLD 'WASHINGTON POST' REPORTER LIVEBLOGS STATE OF THE UNION	1
guest_fcdeef52c8e113d1b87bdcd9fb89bf4e	18579	4500	Los Angeles On High Alert As LAPD Back On Regular Duty	LOS ANGELES ON HIGH ALERT AS LAPD BACK ON strike	NULL
guest_fcdeef52c8e113d1b87bdcd9fb89bf4e	18579	4500	Los Angeles On High Alert As LAPD Back On Regular Duty	LOS ANGELES ON HIGH ALERT AS LAPD BACK ON strike	0.746
guest_f8aca4c329cec62d8bf0036d14e7f0c5	18579	4512	Los Angeles On High Alert As LAPD Back On Regular Duty	LOS ANGELES ON NO ALERT AS LAPD BACK ON REGULAR DUTY	0.994
guest_46ef7f96698e2821c613a1f41364d725	18587	1564	LeBron James Playing Flawless Basketball In Pathetic Bid For Nation's Approval	LEBRON JAMES PLAYING  BASKETBALL IN BID FOR ALS AWARENESS	1
guest_46ef7f96698e2821c613a1f41364d725	18587	1564	LeBron James Playing Flawless Basketball In Pathetic Bid For Nation's Approval	LEBRON JAMES PLAYING  BASKETBALL IN BID FOR ALS AWARENESS	1
guest_46ef7f96698e2821c613a1f41364d725	18587	1564	LeBron James Playing Flawless Basketball In Pathetic Bid For Nation's Approval	LEBRON JAMES PLAYING  BASKETBALL IN BID FOR ALS AWARENESS	0
guest_117c8b91facc6be31d3a6395bccea021	18587	1476	LeBron James Playing Flawless Basketball In Pathetic Bid For Nation's Approval	LEBRON JAMES PLAYING FLAWLESS BASKETBALL IN BID FOR TRANSFER	0.11
guest_117c8b91facc6be31d3a6395bccea021	18587	1476	LeBron James Playing Flawless Basketball In Pathetic Bid For Nation's Approval	LEBRON JAMES PLAYING FLAWLESS BASKETBALL IN BID FOR TRANSFER	0.481
guest_117c8b91facc6be31d3a6395bccea021	18587	1476	LeBron James Playing Flawless Basketball In Pathetic Bid For Nation's Approval	LEBRON JAMES PLAYING FLAWLESS BASKETBALL IN BID FOR TRANSFER	0.286
guest_4712440d5ab89603f17f2f96cb95eab5	18595	3167	Area Man Would Like To Be One Rescuing Dog For Once	YOUNG MAN WOULD LIKE TO BE RESCUING DOGS FOR A LIVING	0.292
guest_4712440d5ab89603f17f2f96cb95eab5	18595	3167	Area Man Would Like To Be One Rescuing Dog For Once	YOUNG MAN WOULD LIKE TO BE RESCUING DOGS FOR A LIVING	0.956
guest_18cb42d0b21d53fae2f73a678ce1a4cc	18595	3250	Area Man Would Like To Be One Rescuing Dog For Once	local man would like to rescue dog	0.855
guest_18cb42d0b21d53fae2f73a678ce1a4cc	18595	3250	Area Man Would Like To Be One Rescuing Dog For Once	local man would like to rescue dog	0.966
guest_aba26c5ea0ad12e7647fb549659e0dcd	18597	6096	Paranoid Josh Smith Flees Into Atlanta Sewers After Learning Nets Are Pursuing Him	PARANOID JOSH SMITH FLEES INTO ATLANTA AFTER LEARNING COPS ARE PURSUING HIM	0.943
guest_51e43df2ce282c022a3b22d6cc15a1d9	18597	6093	Paranoid Josh Smith Flees Into Atlanta Sewers After Learning Nets Are Pursuing Him	PARANOID MAN FLEES INTO ATLANTA SEWERS AFTER LEARNING POLICE ARE PURSUING HIM	0.32
guest_c8e3dda5eb62c3e587ac9b4739ae698e	18612	5543	Chris Brown's Agent Suggests Suicide Could Be Great Career Move	CHRIS BROWN'S AGENT SUGGESTS learning french COULD BE GREAT CAREER MOVE	1
guest_f8668f928483fb9e6ef6da98c6ff7ab7	18612	5530	Chris Brown's Agent Suggests Suicide Could Be Great Career Move	CHRIS BROWN'S AGENT SUGGESTS THAT MOVING TO POP MUSIC COULD BE A GREAT CAREER MOVE	0.084
guest_f8668f928483fb9e6ef6da98c6ff7ab7	18612	5530	Chris Brown's Agent Suggests Suicide Could Be Great Career Move	CHRIS BROWN'S AGENT SUGGESTS THAT MOVING TO POP MUSIC COULD BE A GREAT CAREER MOVE	NULL
guest_16ad9d80bf2633ecb0a371fc264df2f2	18612	5523	Chris Brown's Agent Suggests Suicide Could Be Great Career Move	Chris Brown's agent suggests suicide squad could be great career move	0.156
guest_8680d70e589de041bd0947c7b219f276	18613	4823	Vin Diesel Will Finally Kiss Car In 'Fast & Furious 6'	VIN DIESEL WILL FINALLY CRASH CAR IN 'FAST & FURIOUS 6'	0.62
guest_e66a579cc93c230112e4616dc212bcfa	18613	4838	Vin Diesel Will Finally Kiss Car In 'Fast & Furious 6'	VIN DIESEL TO KISS CAR IN 'FAST & FURIOUS 6'	0.756
guest_e61d71d2104c806384a0381db0f7e411	18626	4916	Snowstorm In Chicago Delays Hundreds Of Morning Murders	SNOWSTORM IN CHICAGO DELAYS HUNDREDS OF MORNING COMMUTERS	1
guest_a0e2643318a4ef59fe4ff997ba4cd119	18626	4909	Snowstorm In Chicago Delays Hundreds Of Morning Murders	SNOWSTORM IN CHICAGO BRINGS HUNDREDS OF MORNING MURDERS	0.89
guest_f3dd05aa82db5b2a73e2c8241b41121b	18633	3572	Disappointed LeBron James Endures Long Ride Home On All-Star Team Bus	DISAPPOINTED LEBRON JAMES Describes LONG RIDE HOME ON ALL-STAR TEAM BUS	0
guest_f3dd05aa82db5b2a73e2c8241b41121b	18633	3572	Disappointed LeBron James Endures Long Ride Home On All-Star Team Bus	DISAPPOINTED LEBRON JAMES Describes LONG RIDE HOME ON ALL-STAR TEAM BUS	0.556
guest_4d7f7c2abf7d61d59b3035a69e35d28a	18633	3574	Disappointed LeBron James Endures Long Ride Home On All-Star Team Bus	Lebron James endures long legal battle	NULL
guest_4d7f7c2abf7d61d59b3035a69e35d28a	18633	3574	Disappointed LeBron James Endures Long Ride Home On All-Star Team Bus	Lebron James endures long legal battle	1
guest_4d7f7c2abf7d61d59b3035a69e35d28a	18633	3574	Disappointed LeBron James Endures Long Ride Home On All-Star Team Bus	Lebron James endures long legal battle	0.262
guest_fcdeef52c8e113d1b87bdcd9fb89bf4e	18641	2860	Obese Woman Puts Dog On Diet	WOMAN PUTS daughter ON DIET	NULL
guest_fcdeef52c8e113d1b87bdcd9fb89bf4e	18641	2860	Obese Woman Puts Dog On Diet	WOMAN PUTS daughter ON DIET	0.914
guest_fcdeef52c8e113d1b87bdcd9fb89bf4e	18641	2860	Obese Woman Puts Dog On Diet	WOMAN PUTS daughter ON DIET	1
504504090138	18641	2710	Obese Woman Puts Dog On Diet	WOMAN PUTS obese DOG ON DIET	0.099
504504090138	18641	2710	Obese Woman Puts Dog On Diet	WOMAN PUTS obese DOG ON DIET	0.602
guest_0382a07be3512ae5455003f2ad6494d8	18641	4066	Obese Woman Puts Dog On Diet	WOMAN PUTS OBESE DOG ON DIET	0.019
guest_0382a07be3512ae5455003f2ad6494d8	18641	4066	Obese Woman Puts Dog On Diet	WOMAN PUTS OBESE DOG ON DIET	0.997
guest_d1b947f0c349fed9fed851c2fd9d6aed	18647	5232	Matt Barkley Insists He Doesn't Regret Staying At USC, Injuring Shoulder, Ruining Professional Career	INJURED SHOULDER, RUINED PROFESSIONAL CAREER MATT BARKLEY INISISTS NO REGRET	NULL
guest_d1b947f0c349fed9fed851c2fd9d6aed	18647	5232	Matt Barkley Insists He Doesn't Regret Staying At USC, Injuring Shoulder, Ruining Professional Career	INJURED SHOULDER, RUINED PROFESSIONAL CAREER MATT BARKLEY INISISTS NO REGRET	0.231
guest_bd1bcf7afb10fd9901cd20770a078615	18647	5229	Matt Barkley Insists He Doesn't Regret Staying At USC, Injuring Shoulder, Ruining Professional Career	Matt Barkley insists he doesn't regret staying at USC, despite injuring shoulder, risking professional career	0.296
guest_fcdeef52c8e113d1b87bdcd9fb89bf4e	18650	2355	Bob Dylan Lays Off 2,000 Workers From Songwriting Factory	general motors LAYS OFF 2,000 WORKERS FROM car FACTORY	0.038
guest_fcdeef52c8e113d1b87bdcd9fb89bf4e	18650	2355	Bob Dylan Lays Off 2,000 Workers From Songwriting Factory	general motors LAYS OFF 2,000 WORKERS FROM car FACTORY	0
guest_9a8824d1591f162bcc9d28b9a61a86fe	18650	2365	Bob Dylan Lays Off 2,000 Workers From Songwriting Factory	BOB DYLAN LAYS OFF 2,000 WORKERS FROM MERCHANDICE FACTORY	1
guest_9a8824d1591f162bcc9d28b9a61a86fe	18650	2365	Bob Dylan Lays Off 2,000 Workers From Songwriting Factory	BOB DYLAN LAYS OFF 2,000 WORKERS FROM MERCHANDICE FACTORY	NULL
guest_9a8824d1591f162bcc9d28b9a61a86fe	18650	2365	Bob Dylan Lays Off 2,000 Workers From Songwriting Factory	BOB DYLAN LAYS OFF 2,000 WORKERS FROM MERCHANDICE FACTORY	0.905
guest_d2bb1c04b635ca39521c0a6b76ebe15b	18650	3480	Bob Dylan Lays Off 2,000 Workers From Songwriting Factory	TIMES WARNER LAYS OFF 2,000 WORKERS	0.494
guest_d2bb1c04b635ca39521c0a6b76ebe15b	18650	3480	Bob Dylan Lays Off 2,000 Workers From Songwriting Factory	TIMES WARNER LAYS OFF 2,000 WORKERS	0.044
guest_3423fbdafa9d1c6f9bdd6d965cad43c8	18653	5800	Obama, Congress Must Reach Deal On Budget By March 1, And Then April 1, And Then April 20, And Then April 28, And Then May 1	OBAMA, CONGRESS MUST DISCUSS DEAL ON BUDGET ON MARCH 1, APRIL 1, APRIL 20, APRIL 28, AND MAY 1	0.663
guest_5af3b8fcca8849e67d076607e56c7c36	18653	5777	Obama, Congress Must Reach Deal On Budget By March 1, And Then April 1, And Then April 20, And Then April 28, And Then May 1	OBAMA, CONGRESS MUST STRIKE A DEAL ON BUDGET BY MARCH 1	0.261
guest_1806a8ea81283769d6705c7a0d3b00e4	18669	6114	Pea Farmers Say They Alone Keep Peas From Overrunning Planet	PEA FARMERS SAY KEEP PEAS FROM OVERRUNNING PLANET	0.613
guest_9d66e2a4e419de56231a33ba2aa10db9	18669	6120	Pea Farmers Say They Alone Keep Peas From Overrunning Planet	PEA FARMERS SAY THEY ALONE KEEP PEAS FROM OVERRUNNING Themselves	0.285
guest_5ffa245c49e23f98f6c453374b9eb5a0	18686	4784	New Social Media Startup Launches, Shuts Down Within 45 Minutes	NEW SOCIAL MEDIA STARTUP LAUNCHES, RAISES FUNDING WITHIN 45 MINUTES	0.246
guest_9a8824d1591f162bcc9d28b9a61a86fe	18686	1975	New Social Media Startup Launches, Shuts Down Within 45 Minutes	NEW SOCIAL MEDIA STARTUP SHUTS DOWN WITHIN 45 DAYS	0
guest_9a8824d1591f162bcc9d28b9a61a86fe	18686	1975	New Social Media Startup Launches, Shuts Down Within 45 Minutes	NEW SOCIAL MEDIA STARTUP SHUTS DOWN WITHIN 45 DAYS	0.053
10152344750022333	18686	1958	New Social Media Startup Launches, Shuts Down Within 45 Minutes	MICROSOFT SOCIAL MEDIA STARTUP LAUNCHES, SHUTS DOWN WITHIN 45 MINUTES	0.99
10152344750022333	18686	1958	New Social Media Startup Launches, Shuts Down Within 45 Minutes	MICROSOFT SOCIAL MEDIA STARTUP LAUNCHES, SHUTS DOWN WITHIN 45 MINUTES	0.32
guest_769bbc14d57245c908604ef3cb377169	18695	4074	U.N. Aid Workers Distributing Food To Malnourished KFC Customers	U.N. aid workers distributing food to malnourished Afghanistan children	0.947
guest_769bbc14d57245c908604ef3cb377169	18695	4074	U.N. Aid Workers Distributing Food To Malnourished KFC Customers	U.N. aid workers distributing food to malnourished Afghanistan children	0.036
guest_fcdeef52c8e113d1b87bdcd9fb89bf4e	18695	2859	U.N. Aid Workers Distributing Food To Malnourished KFC Customers	U.N. AID WORKERS DISTRIBUTING FOOD TO MALNOURISHED children	NULL
guest_fcdeef52c8e113d1b87bdcd9fb89bf4e	18695	2859	U.N. Aid Workers Distributing Food To Malnourished KFC Customers	U.N. AID WORKERS DISTRIBUTING FOOD TO MALNOURISHED children	0
guest_fcdeef52c8e113d1b87bdcd9fb89bf4e	18695	2859	U.N. Aid Workers Distributing Food To Malnourished KFC Customers	U.N. AID WORKERS DISTRIBUTING FOOD TO MALNOURISHED children	0
504504090138	18695	2700	U.N. Aid Workers Distributing Food To Malnourished KFC Customers	U.N. AID WORKERS DISTRIBUTING FOOD TO MALNOURISHED liberian children	NULL
504504090138	18695	2700	U.N. Aid Workers Distributing Food To Malnourished KFC Customers	U.N. AID WORKERS DISTRIBUTING FOOD TO MALNOURISHED liberian children	0.073
504504090138	18695	2700	U.N. Aid Workers Distributing Food To Malnourished KFC Customers	U.N. AID WORKERS DISTRIBUTING FOOD TO MALNOURISHED liberian children	0
guest_6686d9b2de784a088681606e47c306c7	18696	3996	Gunman Kills Zero At Kansas City Area Mall	GUNMAN KILLS ONE AT KANSAS CITY AREA MALL	0.652
guest_6686d9b2de784a088681606e47c306c7	18696	3996	Gunman Kills Zero At Kansas City Area Mall	GUNMAN KILLS ONE AT KANSAS CITY AREA MALL	0
guest_32f74f3e5e1175d60152d5b60825bb59	18696	3716	Gunman Kills Zero At Kansas City Area Mall	GUNMAN KILLS SIX AT KANSAS CITY AREA MALL	0
guest_32f74f3e5e1175d60152d5b60825bb59	18696	3716	Gunman Kills Zero At Kansas City Area Mall	GUNMAN KILLS SIX AT KANSAS CITY AREA MALL	NULL
guest_32f74f3e5e1175d60152d5b60825bb59	18696	3716	Gunman Kills Zero At Kansas City Area Mall	GUNMAN KILLS SIX AT KANSAS CITY AREA MALL	0
guest_4712440d5ab89603f17f2f96cb95eab5	18696	2944	Gunman Kills Zero At Kansas City Area Mall	Thank somebody, somewhere.	0.885
guest_4712440d5ab89603f17f2f96cb95eab5	18696	2944	Gunman Kills Zero At Kansas City Area Mall	Thank somebody, somewhere.	0
guest_d2bb1c04b635ca39521c0a6b76ebe15b	18696	2949	Gunman Kills Zero At Kansas City Area Mall	GUNMAN KILLS TEN AT KANSAS CITY AREA MALL	0.029
guest_d2bb1c04b635ca39521c0a6b76ebe15b	18696	2949	Gunman Kills Zero At Kansas City Area Mall	GUNMAN KILLS TEN AT KANSAS CITY AREA MALL	0.047
guest_a5a107fdaeb1fdadd9611c7188e40b29	18713	4767	Executive Begins, Ends Every Sentence With 'Going Forward'	TRUMP BEGINS, ENDS SPEECH WITH 'GOING FORWARD'	0.143
guest_e5f7be8f263be2446cb832ff3fe568ed	18713	4773	Executive Begins, Ends Every Sentence With 'Going Forward'	minnan	0.687
guest_d8f83972beed5e0520da0db0409c82d1	18715	3376	Ravens Finalize 6-Year, $120 Million Deal For Super Bowl XLVII	RAVENS FINALIZE $120 MILLION DEAL FOR SUPER BOWL XLVII	0.225
guest_d8f83972beed5e0520da0db0409c82d1	18715	3376	Ravens Finalize 6-Year, $120 Million Deal For Super Bowl XLVII	RAVENS FINALIZE $120 MILLION DEAL FOR SUPER BOWL XLVII	1
guest_fb26e01055a53192b397e50efec47557	18715	4214	Ravens Finalize 6-Year, $120 Million Deal For Super Bowl XLVII	RAVENS HOPE TO BUY SUPER BOWL FOR $120 MILLION OVER 6 YEARS	0.2
guest_62238d52e8d0e5d5ff256d6d11003b1b	18715	3358	Ravens Finalize 6-Year, $120 Million Deal For Super Bowl XLVII	RAVENS FINALIZE 6-YEAR, $12 MILLION DEAL FOR RECEIVER	0
guest_62238d52e8d0e5d5ff256d6d11003b1b	18715	3358	Ravens Finalize 6-Year, $120 Million Deal For Super Bowl XLVII	RAVENS FINALIZE 6-YEAR, $12 MILLION DEAL FOR RECEIVER	NULL
guest_62238d52e8d0e5d5ff256d6d11003b1b	18715	3358	Ravens Finalize 6-Year, $120 Million Deal For Super Bowl XLVII	RAVENS FINALIZE 6-YEAR, $12 MILLION DEAL FOR RECEIVER	0.16
10152588290628559	18725	1291	SXSW As Cool And As Real As It Gets, Reports Marketing Associate	SXSW as cool and as real as it gets	1
10152588290628559	18725	1291	SXSW As Cool And As Real As It Gets, Reports Marketing Associate	SXSW as cool and as real as it gets	0.012
guest_00fca328b6cec20433ccd3ee7089a040	18725	1290	SXSW As Cool And As Real As It Gets, Reports Marketing Associate	SXSW As Cool And As Real As It Gets, Marketing Associate 	NULL
guest_00fca328b6cec20433ccd3ee7089a040	18725	1290	SXSW As Cool And As Real As It Gets, Reports Marketing Associate	SXSW As Cool And As Real As It Gets, Marketing Associate 	0.736
guest_00fca328b6cec20433ccd3ee7089a040	18725	1290	SXSW As Cool And As Real As It Gets, Reports Marketing Associate	SXSW As Cool And As Real As It Gets, Marketing Associate 	0.971
guest_00fca328b6cec20433ccd3ee7089a040	18725	1290	SXSW As Cool And As Real As It Gets, Reports Marketing Associate	SXSW As Cool And As Real As It Gets, Marketing Associate 	0.19
guest_c2ecd58a5659895c1bc7dd675be82ff5	18737	1674	14-Year-Old Congressional Whiz Kid Balances Budget	14-YEAR-OLD PROFESSIONAL WHIZ KID BALANCES BUDGET	0.248
guest_c2ecd58a5659895c1bc7dd675be82ff5	18737	1674	14-Year-Old Congressional Whiz Kid Balances Budget	14-YEAR-OLD PROFESSIONAL WHIZ KID BALANCES BUDGET	1
guest_bf8c80645dca0cd47c4090a0ec42614b	18737	1664	14-Year-Old Congressional Whiz Kid Balances Budget	29-YEAR-OLD CONGRESSIONAL WHIZ KID BALANCES BUDGET	1
guest_bf8c80645dca0cd47c4090a0ec42614b	18737	1664	14-Year-Old Congressional Whiz Kid Balances Budget	29-YEAR-OLD CONGRESSIONAL WHIZ KID BALANCES BUDGET	0.368
guest_bf8c80645dca0cd47c4090a0ec42614b	18737	1664	14-Year-Old Congressional Whiz Kid Balances Budget	29-YEAR-OLD CONGRESSIONAL WHIZ KID BALANCES BUDGET	1
guest_8a7d88b125c3644d3492c93ede5a8aed	18738	1454	Dad Returns From Business Trip With Exotic Gifts From Idaho	DAD RETURNS FROM BUSINESS TRIP WITH EXOTIC GIFTS	0.964
guest_8a7d88b125c3644d3492c93ede5a8aed	18738	1454	Dad Returns From Business Trip With Exotic Gifts From Idaho	DAD RETURNS FROM BUSINESS TRIP WITH EXOTIC GIFTS	1
guest_8a7d88b125c3644d3492c93ede5a8aed	18738	1454	Dad Returns From Business Trip With Exotic Gifts From Idaho	DAD RETURNS FROM BUSINESS TRIP WITH EXOTIC GIFTS	0
guest_bf8c80645dca0cd47c4090a0ec42614b	18738	1427	Dad Returns From Business Trip With Exotic Gifts From Idaho	DAD RETURNS FROM BUSINESS TRIP WITH EXOTIC GIFTS FROM AFRICA	0.741
guest_bf8c80645dca0cd47c4090a0ec42614b	18738	1427	Dad Returns From Business Trip With Exotic Gifts From Idaho	DAD RETURNS FROM BUSINESS TRIP WITH EXOTIC GIFTS FROM AFRICA	0
guest_bf8c80645dca0cd47c4090a0ec42614b	18738	1427	Dad Returns From Business Trip With Exotic Gifts From Idaho	DAD RETURNS FROM BUSINESS TRIP WITH EXOTIC GIFTS FROM AFRICA	1
guest_feff3df1ef60cdab0b18756e32269031	18742	2269	Impressive WBC Showing Gives Orlando Yntema Leverage At UVV Utrecht Contract Negotiations	IMPRESSIVE SHOWING GIVES ORLANDO YNTEMA LEVERAGE AT UVV UTRECHT CONTRACT NEGOTIATIONS	0.161
guest_feff3df1ef60cdab0b18756e32269031	18742	2269	Impressive WBC Showing Gives Orlando Yntema Leverage At UVV Utrecht Contract Negotiations	IMPRESSIVE SHOWING GIVES ORLANDO YNTEMA LEVERAGE AT UVV UTRECHT CONTRACT NEGOTIATIONS	0
545739205525767	18742	2429	Impressive WBC Showing Gives Orlando Yntema Leverage At UVV Utrecht Contract Negotiations	IMPRESSIVE WBC SHOWING GIVES ORLANDO YNTEMA LEVERAGE AT UVV CONTRACT NEGOTIATIONS	0.585
545739205525767	18742	2429	Impressive WBC Showing Gives Orlando Yntema Leverage At UVV Utrecht Contract Negotiations	IMPRESSIVE WBC SHOWING GIVES ORLANDO YNTEMA LEVERAGE AT UVV CONTRACT NEGOTIATIONS	1
guest_8d47810190c6bf4f43d799ae381e6fa1	18744	2908	Nadal Hits Shot Super Low To The Net	Nadal hits successful drop shot to the net	0
guest_8d47810190c6bf4f43d799ae381e6fa1	18744	2908	Nadal Hits Shot Super Low To The Net	Nadal hits successful drop shot to the net	0
guest_2a6625f38daa33a44fe0b73c259436ff	18744	3973	Nadal Hits Shot Super Low To The Net	NADAL WINNING HIT ZOOMS LOW ABOVE THE NET	0.713
guest_2a6625f38daa33a44fe0b73c259436ff	18744	3973	Nadal Hits Shot Super Low To The Net	NADAL WINNING HIT ZOOMS LOW ABOVE THE NET	0
guest_190aea05e8af5e578882d7585b4bc459	18744	3944	Nadal Hits Shot Super Low To The Net	NADAL HITS SHOT AT THE NET	0
guest_190aea05e8af5e578882d7585b4bc459	18744	3944	Nadal Hits Shot Super Low To The Net	NADAL HITS SHOT AT THE NET	0.285
guest_61bc70fb9fb0dadded19da010d5fbe3c	18744	2903	Nadal Hits Shot Super Low To The Net	Nadal hits super shot over the net	1
guest_61bc70fb9fb0dadded19da010d5fbe3c	18744	2903	Nadal Hits Shot Super Low To The Net	Nadal hits super shot over the net	1
guest_5af3b8fcca8849e67d076607e56c7c36	18749	5687	Sardinian Starting Up Again With The Corsican Jokes	SARDINIAN STARTING UP AGAIN WITH THE CORSICAN RANT	0.994
guest_74ee38eca33407f1668ce85d1afe0f06	18749	5676	Sardinian Starting Up Again With The Corsican Jokes	Sardinian sued up again with the corsican jokes	0.293
guest_74ee38eca33407f1668ce85d1afe0f06	18749	5676	Sardinian Starting Up Again With The Corsican Jokes	Sardinian sued up again with the corsican jokes	0.735
guest_74ee38eca33407f1668ce85d1afe0f06	18749	5676	Sardinian Starting Up Again With The Corsican Jokes	Sardinian sued up again with the corsican jokes	0.783
guest_ed4af837b21b9240c514d56492955ba6	18749	5686	Sardinian Starting Up Again With The Corsican Jokes	FRENCH STARTING UP AGAIN WITH THE CORSICAN JOKES	1
guest_b896a44b586a2c678f2cbd369b12f3c8	18751	5705	Roman Numeral For 17 Might As Well Be Alien Hieroglyph Far As Area Man Can Tell	ROMAN NUMERAL FOR 17 MIGHT AS WELL BE ALIEN HIEROGLYPH as FAR AS AREA MAN CAN TELL	0.758
guest_5599dd25ba935052cb703010921dbc1f	18751	5698	Roman Numeral For 17 Might As Well Be Alien Hieroglyph Far As Area Man Can Tell	BACKGROUND NOISE MIGHT AS WELL BE ALIEN HIEROGLYPH AS FAR AS WE CAN TELL	0.715
545739205525767	18774	706	Naive 1-Seed Thinks It Has Shot At Going All The Way	1-SEED BRONCOS COACH THINKS TEAM HAS SHOT AT GOING ALL THE WAY	0
