id	uid	batch_id	position	rating	title	truth_type	domain
9420	guest_4712440d5ab89603f17f2f96cb95eab5	bbdee2f44956b6cce7b8b26639761e0c	1	0	the friday documentary: beatles in the ussr: episode 1	real	bbc.co.uk
9421	guest_62238d52e8d0e5d5ff256d6d11003b1b	44c7021726dbf8f1b29f36c937d3d43c	1	0	world, have your say: 13/02/2009	real	bbc.co.uk
9421	guest_4712440d5ab89603f17f2f96cb95eab5	d1d6d0b188f7a69a5e152f645940da70	1	0	world, have your say: 13/02/2009	real	bbc.co.uk
9422	guest_62238d52e8d0e5d5ff256d6d11003b1b	aa9e5a6333c603f0fae152a61e8e4a66	1	0	scrum v: 2008/2009: six nations special	real	bbc.co.uk
9422	guest_4712440d5ab89603f17f2f96cb95eab5	d1602c8d9d926bca81fb2cced9967e97	0	0	scrum v: 2008/2009: six nations special	real	bbc.co.uk
9423	guest_62238d52e8d0e5d5ff256d6d11003b1b	38ef237db20a165ea17338576318aa3e	1	0	classic serial: scoop: episode 1	real	bbc.co.uk
9423	guest_4712440d5ab89603f17f2f96cb95eab5	7d55b6cae52cf7cebabaf1859d0aa6cf	1	0	classic serial: scoop: episode 1	real	bbc.co.uk
9424	guest_62238d52e8d0e5d5ff256d6d11003b1b	c0a109eeda39686cf4db22031626acd4	1	0	no growth in uk industrial output	real	bbc.co.uk
9424	guest_4712440d5ab89603f17f2f96cb95eab5	cac5845b2a464271ab6184cdf62caaeb	1	1	no growth in uk industrial output	real	bbc.co.uk
9425	guest_62238d52e8d0e5d5ff256d6d11003b1b	2537a4671449de0061a9708d5794499f	1	0	danny collins expecting stoke city departure	real	bbc.co.uk
9425	guest_4712440d5ab89603f17f2f96cb95eab5	c42466e9cfdcc05068c45ed887cb2855	0	0	danny collins expecting stoke city departure	real	bbc.co.uk
9426	guest_62238d52e8d0e5d5ff256d6d11003b1b	1362b12ca479e4a75d3d2d1e47501da0	1	0	mad men: series 2: flight one	real	bbc.co.uk
9426	guest_4712440d5ab89603f17f2f96cb95eab5	7fe9f5176f855a8100f54fdee1d688ac	1	0	mad men: series 2: flight one	real	bbc.co.uk
9427	guest_4712440d5ab89603f17f2f96cb95eab5	bb7a344e4a8e260db24d9c9d8359da7e	1	0	ride with the devil: the gene vincent story	real	bbc.co.uk
9427	guest_e7fa14af6e4ba2a7b80d18c2ab8550c8	a1eccd379bd6eaf3cf049b393ab72029	0	1	ride with the devil: the gene vincent story	real	bbc.co.uk
9428	guest_4712440d5ab89603f17f2f96cb95eab5	1051517eef6176aabe9f122e31aeda76	0	0	nature's great events: the great salmon run	real	bbc.co.uk
9428	guest_e7fa14af6e4ba2a7b80d18c2ab8550c8	ffe455e057bf731204d5fccab9c106cf	0	1	nature's great events: the great salmon run	real	bbc.co.uk
9429	545739205525767	63489ec8d89bc3bdb4e7996de6d50453	0	0.206	football - friday's gossip column - transfers and rumours	real	bbc.co.uk
9429	guest_6093490309f5088a19350b35eca08823	fa62ed0afa37d2291b3f8d58b0388227	0	0	football - friday's gossip column - transfers and rumours	real	bbc.co.uk
9430	guest_4712440d5ab89603f17f2f96cb95eab5	c8c8e89e2cffaaa4111c47cc2d81b01f	0	0	chemical computer that mimics neurons to be created	real	bbc.co.uk
9430	guest_e7fa14af6e4ba2a7b80d18c2ab8550c8	b84bab9319c92105e559217f9f6bf34d	0	1	chemical computer that mimics neurons to be created	real	bbc.co.uk
9431	guest_e7fa14af6e4ba2a7b80d18c2ab8550c8	892c0a8e83a8458a04debab08e6e016c	1	0	world, have your say: 24/02/2009	real	bbc.co.uk
9431	guest_4712440d5ab89603f17f2f96cb95eab5	3fbbb319cfa434ed5e6acb096e6b2572	1	0	world, have your say: 24/02/2009	real	bbc.co.uk
9432	guest_4712440d5ab89603f17f2f96cb95eab5	abd548b3d1dfaab2219c64b07bb29ce0	1	0	the wednesday documentary: indonesian journeys: episode 1	real	bbc.co.uk
9432	guest_e7fa14af6e4ba2a7b80d18c2ab8550c8	fed53c2e6533f54e98723809abc0a8c3	0	0	the wednesday documentary: indonesian journeys: episode 1	real	bbc.co.uk
9433	guest_e7fa14af6e4ba2a7b80d18c2ab8550c8	1e8d3b654341add3421716bb6b5b2977	0	0	world, have your say: 25/02/2009	real	bbc.co.uk
9433	guest_4712440d5ab89603f17f2f96cb95eab5	47a35a8b8a5442f54f602620f05f24b6	1	0	world, have your say: 25/02/2009	real	bbc.co.uk
9434	guest_4712440d5ab89603f17f2f96cb95eab5	80dc63ad28638e04601184451c964759	0	0	classic serial: scoop: episode 2	real	bbc.co.uk
9434	guest_e7fa14af6e4ba2a7b80d18c2ab8550c8	3259b8387b510074d1ed57ae2d708810	1	1	classic serial: scoop: episode 2	real	bbc.co.uk
9435	guest_e7fa14af6e4ba2a7b80d18c2ab8550c8	9ff51c0d37ce058dde9e1842337ac516	1	0	mad men: series 2: the benefactor	real	bbc.co.uk
9435	guest_4712440d5ab89603f17f2f96cb95eab5	d7ba1c5736702e227c401e97ba98125e	1	0	mad men: series 2: the benefactor	real	bbc.co.uk
9436	guest_4712440d5ab89603f17f2f96cb95eab5	1712533e1ab74821cb2d10728438cbaa	1	0	world, have your say: 26/02/2009	real	bbc.co.uk
9436	10101760757050687	3899d6f4cf6f2dfa3a4f7189a84908ad	0	0	world, have your say: 26/02/2009	real	bbc.co.uk
9437	guest_4712440d5ab89603f17f2f96cb95eab5	69e16b09af1e8fbe633485e74b3619e9	1	0	surfer dies in australia shark attack	real	bbc.co.uk
9437	guest_e7fa14af6e4ba2a7b80d18c2ab8550c8	00a4ee4284091b350bdd52c583055cdf	0	1	surfer dies in australia shark attack	real	bbc.co.uk
9438	guest_4712440d5ab89603f17f2f96cb95eab5	1ac5198103458d002772a7f82da32a0a	1	0	how declan kelly helped bring us investment to ni	real	bbc.co.uk
9438	guest_e7fa14af6e4ba2a7b80d18c2ab8550c8	2cc8d22497256e40c0f2f7a38d1d4d4a	0	0	how declan kelly helped bring us investment to ni	real	bbc.co.uk
9439	guest_4712440d5ab89603f17f2f96cb95eab5	0a9ee65c27f54a9d7150bbd792b60b86	1	0	history - themes - saint david	real	bbc.co.uk
9439	guest_e7fa14af6e4ba2a7b80d18c2ab8550c8	7d64145b4dc3d49f1c2d1821f413e903	0	1	history - themes - saint david	real	bbc.co.uk
9440	guest_4712440d5ab89603f17f2f96cb95eab5	8866dbedb50480d16b80fd69bcb6767a	1	0	religious tv host pat robertson wants pot legalised	real	bbc.co.uk
9440	guest_e7fa14af6e4ba2a7b80d18c2ab8550c8	d4603af535c19507e522d9a4fb50b50b	1	1	religious tv host pat robertson wants pot legalised	real	bbc.co.uk
9441	guest_4712440d5ab89603f17f2f96cb95eab5	3184f03e342f909bc3feca356973db68	1	0	from our own correspondent: 28/02/2009	real	bbc.co.uk
9441	504504090138	3d41ff5660690719e58f626d04584e98	0	0	from our own correspondent: 28/02/2009	real	bbc.co.uk
9442	504504090138	566dfcb96b3ec1b60a2e8d916778bffd	1	0	2012 olympic games plans unaffected by rioting in london, boa claims	real	bbc.co.uk
9442	guest_4712440d5ab89603f17f2f96cb95eab5	73783e69414bb20e7a66afee4eb64e2c	1	0	2012 olympic games plans unaffected by rioting in london, boa claims	real	bbc.co.uk
9443	guest_4712440d5ab89603f17f2f96cb95eab5	c4ec7f0436d6ce141515803d0cdf7ede	1	0	u-turn in north norfolk dudgeon wind farm cable decision	real	bbc.co.uk
9443	504504090138	e1e7007a640e5055d4baef0a850dc127	0	1	u-turn in north norfolk dudgeon wind farm cable decision	real	bbc.co.uk
9444	504504090138	990aec4386c36fcacfb4dcede2862378	1	1	world, have your say: 03/03/2009	real	bbc.co.uk
9444	guest_4712440d5ab89603f17f2f96cb95eab5	34e210aae4122949463d9518f5d0b0ad	0	0	world, have your say: 03/03/2009	real	bbc.co.uk
9445	504504090138	6c05b4511fd51f6476d77f10cfb64765	1	1	saturday play: the complete ripley: the talented mr ripley	real	bbc.co.uk
9445	guest_4712440d5ab89603f17f2f96cb95eab5	4ec35ac924e421797451f43939396c3b	0	0	saturday play: the complete ripley: the talented mr ripley	real	bbc.co.uk
9446	504504090138	324b179f247aa8488b07210a1203835e	0	1	could ivory coast turmoil make chocolate more expensive?	real	bbc.co.uk
9446	guest_4712440d5ab89603f17f2f96cb95eab5	9447a92029dda7b5c0451cdfd417d192	0	0	could ivory coast turmoil make chocolate more expensive?	real	bbc.co.uk
9447	guest_4712440d5ab89603f17f2f96cb95eab5	5125f6ad158fb4b1964e09f8f803fdf1	0	0	afternoon play: the state of the art	real	bbc.co.uk
9447	504504090138	4181c1b2d201be9f89da36215673b90f	1	0.709	afternoon play: the state of the art	real	bbc.co.uk
9448	guest_4712440d5ab89603f17f2f96cb95eab5	fe9ef6c5f8693697fa60a04e4e3d6216	0	0	uproar over china's 'angry dragon' stamp	real	bbc.co.uk
9448	504504090138	81b5fe248ced99c3e44779c6465e94ed	1	1	uproar over china's 'angry dragon' stamp	real	bbc.co.uk
9449	guest_4712440d5ab89603f17f2f96cb95eab5	bfc847a59a0c07ef03fcdb7c80c19370	1	0	assignment: rating the credit rating agencies	real	bbc.co.uk
9449	504504090138	53b952c89b2e72686f2af51b9ac2235e	1	1	assignment: rating the credit rating agencies	real	bbc.co.uk
9450	guest_4712440d5ab89603f17f2f96cb95eab5	ae58bddd214a60b098255268eeefe1a3	0	0	one planet: return of the nomad: episode 2	real	bbc.co.uk
9450	504504090138	94081a200cf3bf224b3578c70a0ea39b	1	0	one planet: return of the nomad: episode 2	real	bbc.co.uk
9451	guest_4712440d5ab89603f17f2f96cb95eab5	3fa20b276183b800081855e06c327d33	1	0	world, have your say: 05/03/2009	real	bbc.co.uk
9451	504504090138	99346a1cfd19de99247578bac6665442	0	1	world, have your say: 05/03/2009	real	bbc.co.uk
9452	guest_4712440d5ab89603f17f2f96cb95eab5	9f9b478127354df0260f0568394ea86d	0	1	search results for being human	real	bbc.co.uk
9452	504504090138	9c41f3c9764084d46681e03dc9f0b563	1	0	search results for being human	real	bbc.co.uk
9453	guest_4712440d5ab89603f17f2f96cb95eab5	cefeafe57fe966580da751aa82c5d765	0	0	the friday documentary: public places, private lives: episode 1	real	bbc.co.uk
9453	504504090138	ee7f249b8e7c29fb637796a0eaa44d14	0	1	the friday documentary: public places, private lives: episode 1	real	bbc.co.uk
9454	guest_4712440d5ab89603f17f2f96cb95eab5	71fb82275b837fb41962599cf06b7809	0	0	ten minute rule bill: airport expansion (parliamentary approval) bill	real	bbc.co.uk
9454	504504090138	c51767c2c085ffe50bc3a5f57e06c279	1	0	ten minute rule bill: airport expansion (parliamentary approval) bill	real	bbc.co.uk
9455	guest_4712440d5ab89603f17f2f96cb95eab5	ad5dc4b43ba342839228d54be53a7139	0	0	jimmy doherty in darwin's garden: dangerous ideas	real	bbc.co.uk
9455	504504090138	91444975cbf1db03863824630c6e485b	0	1	jimmy doherty in darwin's garden: dangerous ideas	real	bbc.co.uk
9456	guest_4712440d5ab89603f17f2f96cb95eab5	0c904148d2e482cf2ee130033678df92	1	0	derbyshire man creates olympics fourth place medal	real	bbc.co.uk
9456	504504090138	02e938d048217b813cb0517b1ba1f701	1	0	derbyshire man creates olympics fourth place medal	real	bbc.co.uk
9457	guest_6787a03d0bcdd946de4892c79125008c	66e3d3415c9bed90f05ba1b990de2381	0	0.985	heroes: series 3: trust and blood	real	bbc.co.uk
9457	guest_50260f81d76a6ac2799f1d0e3e55bafa	7e0b6f6569bcbcdec0ffc4f890a966d4	0	0.018	heroes: series 3: trust and blood	real	bbc.co.uk
9458	guest_6787a03d0bcdd946de4892c79125008c	6e5c0ac0f0fb0bdfca9f3fad6f7df89d	1	0.097	saturday play: the complete ripley: ripley under ground	real	bbc.co.uk
9458	504504090138	0229a9bf066d870ee2d58b4de66a43b3	0	1	saturday play: the complete ripley: ripley under ground	real	bbc.co.uk
9459	10152579041713756	19011cc67e6a5a03ce23b76959d6153e	1	0	snow business: how technology helps firms beat weather	real	bbc.co.uk
9459	guest_efe2e0133351e143b2f9b1c1b31e51d4	e8ad5d83b0e235d18e79e99711b882b4	0	0.173	snow business: how technology helps firms beat weather	real	bbc.co.uk
9460	504504090138	c4a3cee81378de0b679321174fc71120	1	1	global business: the cisco kid	real	bbc.co.uk
9460	guest_efe2e0133351e143b2f9b1c1b31e51d4	162887b3b51d809807e07b2a6cafa688	0	0.226	global business: the cisco kid	real	bbc.co.uk
9461	545739205525767	03bb66b47c744775b0de57e939f25381	0	0	delay in replacing injured michu 'defining moment' says williams	real	bbc.co.uk
9461	guest_542736d960bf72183dc5dd845575f264	17fd6120e76a844b277c14b6428f33d5	1	0.226	delay in replacing injured michu 'defining moment' says williams	real	bbc.co.uk
9462	10152579041713756	005d3336126dcfd781f2b1c5519a0986	1	0	charlie gillett's world of music: 07/03/2009	real	bbc.co.uk
9462	guest_da7a3f7b636b8947c235582f1093da2e	b05dfd325ba09fe4ab4d3439df4f6ad4	1	1	charlie gillett's world of music: 07/03/2009	real	bbc.co.uk
9463	10152579041713756	6855a2cbbbb3eb8659d488a761a0e3b9	1	0	galleon insider trading case hears final defence pleas	real	bbc.co.uk
9463	504504090138	c7aac4b0e399aa41f399eecfbe5e9040	0	0	galleon insider trading case hears final defence pleas	real	bbc.co.uk
9464	504504090138	cb148332c46b4d557ed3ca204b689f85	0	1	the monday documentary: third agers: episode 1	real	bbc.co.uk
9464	10152579041713756	f21ca0a63363a21f12350d4714706634	0	0	the monday documentary: third agers: episode 1	real	bbc.co.uk
9465	504504090138	6d909d02ba7645c0dcd95835d33203ba	1	1	the monday documentary: third agers: episode 2	real	bbc.co.uk
9465	10152579041713756	b8413ff80967307ba60478e2cf0f8d5f	0	0	the monday documentary: third agers: episode 2	real	bbc.co.uk
9466	504504090138	0e63d895d165d0b94d77d8fba0016e0f	1	0	boston mayor: suspect may never be questioned	real	bbc.co.uk
9466	guest_b9a804b611e1939f42ac98f5c1059caa	a5852137a4c39362ef891241eca80307	1	0	boston mayor: suspect may never be questioned	real	bbc.co.uk
9467	10152579041713756	6aad5a7a54c0245f7ebe7f1d67bb0f0a	1	0	comic relief: harry and paul - dragons' den	real	bbc.co.uk
9467	guest_074a88996d4fc42845797fb357f3f05f	f79797784fbc7b10118909c9f7b384e6	1	0.144	comic relief: harry and paul - dragons' den	real	bbc.co.uk
9467	504504090138	b89b3e93bd9edf743f6dbd10b46ff22f	1	1	comic relief: harry and paul - dragons' den	real	bbc.co.uk
9468	10152579041713756	708e34b13ce568a89fa8d5e7f83162dc	1	0	car crashes into bank during raid	real	bbc.co.uk
9468	guest_7e8c58ec9b661afe688f1502d89a46a2	8acd759550853ee8cebe0270e20c6d07	1	0.52	car crashes into bank during raid	real	bbc.co.uk
9469	10152579041713756	56e758d9203cbb8d79da1a6ec4dae6c0	0	0	police forces pledge to merge services	real	bbc.co.uk
9469	guest_7e8c58ec9b661afe688f1502d89a46a2	812e1050be9019dcf6e00fe88b969000	0	0.283	police forces pledge to merge services	real	bbc.co.uk
9470	guest_62238d52e8d0e5d5ff256d6d11003b1b	d3364ef1cdec10f15e02265f035dd08a	1	0	timewatch: 2008 - 2009: the real bonnie and clyde	real	bbc.co.uk
9470	504504090138	f457ff989a695978acd5c722a88c1a58	0	1	timewatch: 2008 - 2009: the real bonnie and clyde	real	bbc.co.uk
9471	guest_d8f83972beed5e0520da0db0409c82d1	f1104749870cdc72706fb12b6c894cce	0	0.426	world, have your say: 09/03/2009	real	bbc.co.uk
9471	guest_62238d52e8d0e5d5ff256d6d11003b1b	c1ab7fa6bc619b733ad97d9aa72e95b9	0	0	world, have your say: 09/03/2009	real	bbc.co.uk
9472	guest_86a0a6d6c780bd5085f10b8841d76b62	9c0ea31a93fa8f75ae452f0ebd2a0630	1	0.325	thalidomide survivors receive government apology	real	bbc.co.uk
9472	guest_62238d52e8d0e5d5ff256d6d11003b1b	283d094aa33d2d83b73e3ec86ecdbf5f	1	0.173	thalidomide survivors receive government apology	real	bbc.co.uk
9473	guest_62238d52e8d0e5d5ff256d6d11003b1b	95a04d815fa4d088ea92758e7a7d4246	1	0	football - live - wednesday football	real	bbc.co.uk
9473	guest_86a0a6d6c780bd5085f10b8841d76b62	ca016f1423ee1310218ff3f4624d6367	1	0.252	football - live - wednesday football	real	bbc.co.uk
9474	guest_86a0a6d6c780bd5085f10b8841d76b62	0dd147cec74e9f8ef7c2e74b6dd37a12	1	0.751	the wednesday documentary: indonesian journeys: episode 3	real	bbc.co.uk
9474	guest_62238d52e8d0e5d5ff256d6d11003b1b	caefa33cfcdd07a28933753ff5313067	0	0	the wednesday documentary: indonesian journeys: episode 3	real	bbc.co.uk
9475	guest_86a0a6d6c780bd5085f10b8841d76b62	d36684232a0431aa428367701bc0deca	0	0.071	nissan decision 'statement of confidence in uk economy'	real	bbc.co.uk
9475	guest_62238d52e8d0e5d5ff256d6d11003b1b	0b953f2e75e873b68112d3bd83787138	1	0	nissan decision 'statement of confidence in uk economy'	real	bbc.co.uk
9476	guest_86a0a6d6c780bd5085f10b8841d76b62	b415653f84d04d9305e0e3ce3d3e025c	1	0.744	world, have your say: 11/03/2009	real	bbc.co.uk
9476	guest_62238d52e8d0e5d5ff256d6d11003b1b	ec0c089e8635b5bafacbc1c77a3a7695	0	0	world, have your say: 11/03/2009	real	bbc.co.uk
9477	guest_0360f3c6c274052f62ca8603d19a2ebd	7b8a9aed3923c982ddc087970bd5bc16	1	0.847	one planet: the yortanli dam: episode 1	real	bbc.co.uk
9477	545739205525767	b88c188d924478b0b43b3f4776d1a444	1	0.075	one planet: the yortanli dam: episode 1	real	bbc.co.uk
9478	guest_86a0a6d6c780bd5085f10b8841d76b62	811abbf0b5b12ecf5a7f86dbc674d58b	1	0.239	erica bodman hopes to impress british rowing selectors	real	bbc.co.uk
9478	guest_62238d52e8d0e5d5ff256d6d11003b1b	7f177a248195ebeac2e1bd5e61404759	0	0.319	erica bodman hopes to impress british rowing selectors	real	bbc.co.uk
9479	guest_62238d52e8d0e5d5ff256d6d11003b1b	18678aa3fa9d0a503cef03ad3300b85d	0	0	the friday documentary: yiddish - a struggle for survival: episode 1	real	bbc.co.uk
9479	guest_86a0a6d6c780bd5085f10b8841d76b62	5abfc7a675683526af697c0c59b2c780	1	0.646	the friday documentary: yiddish - a struggle for survival: episode 1	real	bbc.co.uk
9480	guest_86a0a6d6c780bd5085f10b8841d76b62	91cf3469e68c9a36647e50d0ad954902	1	0.117	us expands sanctions on iran, targeting oil and media	real	bbc.co.uk
9480	guest_62238d52e8d0e5d5ff256d6d11003b1b	63fc7b1027fae02a0e5499047a1c33bb	0	0	us expands sanctions on iran, targeting oil and media	real	bbc.co.uk
9481	guest_2994714f43750289eabd6f4b52bf83e1	345187a2c4570186a6ceecdbabd6ce3d	1	1	walsall campaigners celebrate caldmore village status	real	bbc.co.uk
9481	guest_364f3bfed420033ea796f527f1606d82	1c99521e6b6a394d8b9902e58fd4a5f6	0	0.929	walsall campaigners celebrate caldmore village status	real	bbc.co.uk
9482	guest_62238d52e8d0e5d5ff256d6d11003b1b	f022fabab8d29d187261a0622ee60485	0	1	mr men fail to switch on pontypool lights	real	bbc.co.uk
9482	guest_86a0a6d6c780bd5085f10b8841d76b62	31607d10a4a99b7a0eec7fbef130817e	0	0.981	mr men fail to switch on pontypool lights	real	bbc.co.uk
9483	guest_51660551d91352048b7059dc4b670799	bef862a78d38133ccc8f1119c1cce2c7	1	0	merkel praises eurozone deal to help greece	real	bbc.co.uk
9483	guest_62238d52e8d0e5d5ff256d6d11003b1b	2badf134050fcd146de9787d07a9945b	0	0	merkel praises eurozone deal to help greece	real	bbc.co.uk
9484	guest_62238d52e8d0e5d5ff256d6d11003b1b	34cf5147b3dc68e682a3c89e62632c6d	1	0	charlie gillett's world of music: 14/03/2009	real	bbc.co.uk
9484	guest_51660551d91352048b7059dc4b670799	e64866d9c4e1309f22e6bcb2a7a1204d	0	0	charlie gillett's world of music: 14/03/2009	real	bbc.co.uk
9485	guest_62238d52e8d0e5d5ff256d6d11003b1b	3445cb38ca3bf47c5abe2e7de9085a9b	0	0	football - port vale v northampton	real	bbc.co.uk
9485	guest_66e69071a27ab061e1e5399b375c230b	464e4ed19a93f4166ee1446491a745f7	1	0.05	football - port vale v northampton	real	bbc.co.uk
9486	guest_62238d52e8d0e5d5ff256d6d11003b1b	57937d852245a79a0a027bbd69962afa	1	0	world, have your say: 16/03/2009	real	bbc.co.uk
9486	guest_32360a628c7629d3caddcef4820ff4a0	439ec05ca2e3117ec56eaa9ae1d755e4	0	0	world, have your say: 16/03/2009	real	bbc.co.uk
9487	guest_62238d52e8d0e5d5ff256d6d11003b1b	d03dfa355b6769517c5e39fd6b9a5bf4	1	0.212	nadine labaki releases film about lebanese women	real	bbc.co.uk
9487	guest_32360a628c7629d3caddcef4820ff4a0	b58e89bac1ac6b1bcdfc8d9412677b7b	1	0	nadine labaki releases film about lebanese women	real	bbc.co.uk
9488	10152344750022333	27f1c6573e39568f5e72096caabaf8a6	0	0.197	the wednesday documentary: indonesian journeys: episode 4	real	bbc.co.uk
9488	guest_4bace6795ec45e73ba07a97cba0b3a62	c89c44390de64ab5bd5b1615228dadb9	1	0.084	the wednesday documentary: indonesian journeys: episode 4	real	bbc.co.uk
9489	guest_62238d52e8d0e5d5ff256d6d11003b1b	73c66df230fbf0f01125379c9a5d07d8	1	0	horizon: 2008-2009: who do you want your child to be?	real	bbc.co.uk
9489	guest_32360a628c7629d3caddcef4820ff4a0	bc8f3bb2da6f26aab88370132da9b01b	1	0	horizon: 2008-2009: who do you want your child to be?	real	bbc.co.uk
9490	guest_32360a628c7629d3caddcef4820ff4a0	a45225dab4b3ef6d5368375b6ebb5e16	0	0.176	prestatyn club's 12-day closure to remove asbestos	real	bbc.co.uk
9490	guest_62238d52e8d0e5d5ff256d6d11003b1b	476638c05e923b85e35a71611e0c1474	1	0	prestatyn club's 12-day closure to remove asbestos	real	bbc.co.uk
9491	guest_32360a628c7629d3caddcef4820ff4a0	e748fec80fe6061664db4853cd384337	0	0	john terry vows to clear his name after racism charge	real	bbc.co.uk
9491	guest_62238d52e8d0e5d5ff256d6d11003b1b	1dc0d002872bfbca3c66259664355a91	1	0	john terry vows to clear his name after racism charge	real	bbc.co.uk
9492	guest_62238d52e8d0e5d5ff256d6d11003b1b	0b8f375e58293a72096edbd743fb972a	1	0	atl - do you remember the first time?	real	bbc.co.uk
9492	guest_32360a628c7629d3caddcef4820ff4a0	2645c15a151b886ef449217a3f9d6cc8	1	0	atl - do you remember the first time?	real	bbc.co.uk
9493	guest_62238d52e8d0e5d5ff256d6d11003b1b	bd0fb9de7b4f940b8d6c0d843924c4b4	0	0	baseball and me: episode 2	real	bbc.co.uk
9493	guest_32360a628c7629d3caddcef4820ff4a0	b20be0dcd990826e36b84c8ba951e15b	0	0	baseball and me: episode 2	real	bbc.co.uk
9494	guest_c323f388e63506d4694f8e17eabda27b	9a37ceb0331aa7de0b7e690e351c1972	0	0.648	barry robson 'exemplary' for middlesbrough - tony mowbray	real	bbc.co.uk
9494	guest_62238d52e8d0e5d5ff256d6d11003b1b	a377737f3efc41af8348215a1b859d41	1	0	barry robson 'exemplary' for middlesbrough - tony mowbray	real	bbc.co.uk
9495	guest_c323f388e63506d4694f8e17eabda27b	112bf3a36e2408a7ea585cdb9e7d4b94	0	0.103	rugby union - two england six nations matches to be shown in 3d	real	bbc.co.uk
9495	guest_62238d52e8d0e5d5ff256d6d11003b1b	d4c84b1d5b6bb616b23ba23239275910	0	0	rugby union - two england six nations matches to be shown in 3d	real	bbc.co.uk
